Date,Open,High,Low,Close,Volume
2021-03-01 09:45,47452.39,47500.0,47230.35,47350.12,748.476101
2021-03-01 10:00,47347.51,47426.55,46968.0,47280.35,946.564485
2021-03-01 10:15,47278.55,47420.03,47130.0,47168.42,680.254264
2021-03-01 10:30,47168.42,47623.12,47168.42,47578.79,918.825289
2021-03-01 10:45,47577.98,47714.61,47397.96,47615.66,1244.854759
2021-03-01 11:00,47615.66,48050.0,47400.0,47746.42,3244.069593
2021-03-01 11:15,47746.43,47816.3,47644.72,47659.39,1025.790239
2021-03-01 11:30,47659.74,47777.0,47500.0,47750.05,807.234063
2021-03-01 11:45,47750.04,47918.44,47628.89,47722.78,677.413938
2021-03-01 12:00,47722.42,47979.18,47667.22,47755.01,898.162122
2021-03-01 12:15,47755.0,47864.5,47450.32,47468.35,739.980951
2021-03-01 12:30,47472.4,47858.39,47469.08,47820.8,546.885918
2021-03-01 12:45,47820.81,48044.63,47809.62,47913.8,999.907094
2021-03-01 13:00,47913.8,48319.24,47908.3,48257.87,1183.640364
2021-03-01 13:15,48257.88,48441.96,48000.0,48111.09,1725.409799
2021-03-01 13:30,48111.09,48154.41,47877.68,48148.2,1154.985042
2021-03-01 13:45,48150.06,48265.31,47757.78,47799.33,1175.07468
2021-03-01 14:00,47799.34,48183.62,47580.1,48072.3,1360.03024
2021-03-01 14:15,48072.31,48332.99,47945.04,48208.6,780.822379
2021-03-01 14:30,48208.6,48564.03,48179.15,48343.5,1376.25303
2021-03-01 14:45,48344.25,48348.82,48065.53,48083.04,1046.989517
2021-03-01 15:00,48083.04,48532.0,48065.54,48436.32,1097.646415
2021-03-01 15:15,48436.32,48882.28,48382.58,48772.9,1450.029907
2021-03-01 15:30,48772.9,49250.0,48756.51,49180.74,1876.507365
2021-03-01 15:45,49180.74,49298.0,49044.57,49188.0,1332.917446
2021-03-01 16:00,49187.99,49469.99,48751.4,48886.26,2184.227121
2021-03-01 16:15,48886.26,49372.91,48886.25,49074.18,1197.436284
2021-03-01 16:30,49071.97,49187.67,48815.0,48900.0,800.126303
2021-03-01 16:45,48900.01,49256.08,48530.36,49065.4,1656.203132
2021-03-01 17:00,49069.6,49200.0,48865.54,48867.89,762.090598
2021-03-01 17:15,48879.01,49086.68,48697.67,49035.31,768.550075
2021-03-01 17:30,49027.49,49140.74,48701.0,48736.17,1058.628201
2021-03-01 17:45,48736.18,48789.0,48527.27,48565.0,918.929307
2021-03-01 18:00,48565.0,48777.71,48550.0,48638.58,687.003482
2021-03-01 18:15,48638.59,48638.59,48233.33,48434.5,1343.238453
2021-03-01 18:30,48434.5,48600.0,48377.2,48448.48,693.140058
2021-03-01 18:45,48450.0,48532.72,48300.5,48465.27,396.958991
2021-03-01 19:00,48465.27,48700.0,48313.2,48555.69,580.375769
2021-03-01 19:15,48559.76,48591.41,48244.76,48297.34,428.775332
2021-03-01 19:30,48297.25,48426.2,48019.06,48034.6,622.938902
2021-03-01 19:45,48034.06,48420.0,48031.08,48262.83,608.032679
2021-03-01 20:00,48262.66,48673.45,48211.04,48594.97,485.119175
2021-03-01 20:15,48594.97,48916.55,48224.17,48358.98,1450.564362
2021-03-01 20:30,48354.68,48360.21,47876.0,48142.85,2187.549984
2021-03-01 20:45,48142.85,48570.0,48132.7,48512.4,372.979783
2021-03-01 21:00,48512.99,48723.1,48351.93,48467.74,505.227589
2021-03-01 21:15,48467.73,48648.55,48338.25,48544.28,462.849125
2021-03-01 21:30,48544.28,48752.35,48440.31,48729.15,470.672242
2021-03-01 21:45,48729.15,48872.0,48576.61,48784.09,572.648021
2021-03-01 22:00,48784.46,48809.99,48588.89,48668.47,316.206432
2021-03-01 22:15,48668.48,48969.2,48668.47,48964.96,282.092922
2021-03-01 22:30,48961.41,49300.0,48952.02,49108.95,769.309308
2021-03-01 22:45,49108.96,49140.0,48930.0,49137.73,514.83302
2021-03-01 23:00,49137.73,49356.54,49064.62,49273.73,746.594017
2021-03-01 23:15,49273.73,49790.0,49262.0,49666.67,1162.930639
2021-03-01 23:30,49662.18,49729.3,49413.94,49628.47,514.188317
2021-03-01 23:45,49628.47,49755.0,49526.0,49587.03,484.297147
2021-03-02 00:00,49595.76,49884.65,49515.15,49882.72,987.721126
2021-03-02 00:15,49884.65,50200.0,49747.44,50180.0,1445.289369
2021-03-02 00:30,50179.99,50179.99,49510.29,49670.12,1096.159575
2021-03-02 00:45,49670.12,49748.8,49278.94,49354.62,817.643954
2021-03-02 01:00,49354.63,49355.59,49000.0,49006.87,687.198642
2021-03-02 01:15,49006.88,49257.73,48710.0,48903.79,779.384058
2021-03-02 01:30,48907.88,49278.68,48800.0,49108.56,586.41106
2021-03-02 01:45,49108.57,49699.93,49100.68,49368.6,598.16883
2021-03-02 02:00,49368.6,49510.49,49045.45,49429.74,747.895718
2021-03-02 02:15,49429.74,49640.0,49200.0,49403.41,975.306876
2021-03-02 02:30,49403.41,49777.0,49397.58,49645.79,629.615735
2021-03-02 02:45,49645.79,49695.15,49147.74,49272.74,556.517382
2021-03-02 03:00,49272.74,49398.0,49050.0,49338.75,470.614416
2021-03-02 03:15,49343.52,49355.78,48895.33,48934.84,737.220646
2021-03-02 03:30,48934.84,49081.46,48869.99,48889.86,512.678777
2021-03-02 03:45,48889.85,49099.85,48825.0,48974.75,413.682051
2021-03-02 04:00,48974.74,49243.0,48814.32,48887.95,584.27958
2021-03-02 04:15,48887.95,48939.93,48544.75,48754.26,801.633655
2021-03-02 04:30,48754.26,49100.0,48731.24,48994.87,452.539374
2021-03-02 04:45,48994.87,49163.1,48957.68,49159.16,375.012807
2021-03-02 05:00,49159.16,49342.96,48910.0,49311.28,425.132994
2021-03-02 05:15,49311.28,49402.07,48850.0,48923.06,718.55392
2021-03-02 05:30,48923.06,49014.2,48784.93,48998.04,412.266754
2021-03-02 05:45,48998.04,49003.69,48660.28,48672.07,388.650988
2021-03-02 06:00,48673.88,48745.93,48416.23,48560.17,976.103715
2021-03-02 06:15,48559.99,48712.5,48333.0,48672.98,824.499152
2021-03-02 06:30,48672.98,48846.03,48496.1,48845.42,481.877075
2021-03-02 06:45,48845.42,48845.42,48507.53,48638.36,451.180212
2021-03-02 07:00,48631.58,48638.34,48335.06,48377.27,501.843755
2021-03-02 07:15,48377.26,48727.27,48355.27,48649.64,529.902112
2021-03-02 07:30,48649.63,48833.1,48577.76,48670.42,511.322519
2021-03-02 07:45,48670.43,48670.44,48301.36,48331.61,734.924233
2021-03-02 08:00,48331.6,48571.66,48270.69,48564.99,708.756785
2021-03-02 08:15,48565.0,48962.38,48565.0,48954.27,765.479913
2021-03-02 08:30,48954.27,49099.91,48860.53,48958.11,636.25173
2021-03-02 08:45,48958.12,49222.0,48794.49,48858.08,885.708207
2021-03-02 09:00,48861.23,49081.59,48861.22,48938.19,605.611651
2021-03-02 09:15,48938.21,49135.9,48872.77,49006.64,477.687965
2021-03-02 09:30,49006.63,49240.27,48980.75,49239.58,499.683636
2021-03-02 09:45,49239.58,49265.54,49006.53,49144.23,686.432233
2021-03-02 10:00,49144.22,49263.95,48910.01,49024.46,613.966514
2021-03-02 10:15,49019.8,49019.8,48888.01,48993.4,330.30742
2021-03-02 10:30,48991.13,49159.72,48977.4,49066.93,402.834952
2021-03-02 10:45,49066.92,49076.34,48550.0,48721.09,895.164523
2021-03-02 11:00,48721.09,48816.32,48550.0,48816.21,581.745164
2021-03-02 11:15,48816.22,48864.36,48629.07,48846.13,442.391983
2021-03-02 11:30,48848.79,49047.06,48816.7,49000.01,451.333853
2021-03-02 11:45,49000.0,49025.38,48786.68,48844.13,361.564863
2021-03-02 12:00,48844.14,49117.0,48639.9,48781.75,649.739382
2021-03-02 12:15,48781.74,48873.79,48568.98,48568.99,555.551392
2021-03-02 12:30,48568.99,48778.17,48568.98,48708.56,336.138984
2021-03-02 12:45,48708.55,48854.52,48650.0,48811.03,400.445113
2021-03-02 13:00,48807.45,48950.0,48753.99,48844.1,434.583825
2021-03-02 13:15,48844.1,49076.7,48827.66,49046.28,498.737368
2021-03-02 13:30,49046.29,49054.59,48736.99,48822.12,589.720177
2021-03-02 13:45,48822.12,49050.0,48712.7,49000.0,575.993319
2021-03-02 14:00,49000.0,49428.6,48920.0,49295.01,853.842617
2021-03-02 14:15,49292.49,49699.99,49289.36,49558.9,1087.170602
2021-03-02 14:30,49558.9,49593.13,49230.76,49308.59,800.460929
2021-03-02 14:45,49307.11,49414.93,48769.32,48899.31,1408.572333
2021-03-02 15:00,48899.3,49043.99,48705.88,48762.82,603.651471
2021-03-02 15:15,48762.82,48844.26,48450.0,48595.39,1241.558926
2021-03-02 15:30,48593.15,48749.96,48380.83,48516.3,672.142895
2021-03-02 15:45,48516.31,48684.21,48444.44,48676.08,660.858363
2021-03-02 16:00,48676.09,48718.18,48421.07,48476.78,611.586973
2021-03-02 16:15,48476.78,48670.49,48407.13,48659.77,649.44709
2021-03-02 16:30,48659.77,48663.6,47603.7,47659.24,2210.213425
2021-03-02 16:45,47664.24,47968.19,47265.79,47520.01,1894.95783
2021-03-02 17:00,47519.58,47890.53,47200.0,47431.73,1578.805113
2021-03-02 17:15,47424.3,47919.88,47357.64,47878.95,865.308723
2021-03-02 17:30,47881.6,47895.88,47600.98,47726.62,547.667437
2021-03-02 17:45,47726.62,47982.45,47637.67,47852.63,671.196081
2021-03-02 18:00,47852.63,48030.48,47676.74,47934.77,506.507429
2021-03-02 18:15,47936.51,47936.51,47550.0,47812.73,466.158761
2021-03-02 18:30,47812.87,47931.82,47526.31,47635.57,483.493807
2021-03-02 18:45,47634.1,47750.0,47534.51,47678.38,538.714182
2021-03-02 19:00,47678.38,47822.21,47150.44,47311.28,992.781052
2021-03-02 19:15,47311.29,47696.72,47144.22,47613.47,801.786282
2021-03-02 19:30,47613.48,47944.43,47510.21,47760.0,581.8625
2021-03-02 19:45,47759.99,47805.47,47390.0,47467.43,394.833261
2021-03-02 20:00,47467.43,47643.28,47229.25,47400.0,619.148811
2021-03-02 20:15,47400.0,47576.91,47277.77,47515.8,413.217611
2021-03-02 20:30,47515.8,47641.26,47207.07,47269.88,577.593612
2021-03-02 20:45,47269.89,47563.49,47047.6,47529.57,843.688392
2021-03-02 21:00,47529.57,47800.0,47441.67,47765.6,497.223995
2021-03-02 21:15,47765.59,47870.0,47670.55,47707.33,438.8029
2021-03-02 21:30,47707.34,47707.34,47273.01,47383.79,617.30686
2021-03-02 21:45,47383.79,47565.76,47314.23,47407.03,379.477276
2021-03-02 22:00,47407.25,47724.92,47331.96,47706.52,261.723604
2021-03-02 22:15,47706.51,47948.42,47564.19,47623.22,421.629471
2021-03-02 22:30,47615.27,47960.0,47611.95,47835.25,282.547216
2021-03-02 22:45,47835.25,47872.59,47671.13,47789.87,288.085971
2021-03-02 23:00,47793.36,48326.49,47719.7,48192.14,818.215777
2021-03-02 23:15,48192.13,48225.99,48005.41,48006.52,683.475441
2021-03-02 23:30,48006.52,48489.24,47965.45,48324.97,797.786464
2021-03-02 23:45,48324.96,48476.17,48209.31,48440.65,560.498645
2021-03-03 00:00,48436.61,48445.42,48100.71,48341.2,542.262624
2021-03-03 00:15,48341.2,48712.79,48280.16,48677.11,816.58245
2021-03-03 00:30,48677.11,48745.13,48477.29,48550.66,599.108366
2021-03-03 00:45,48550.65,48677.25,48419.67,48507.96,573.637794
2021-03-03 01:00,48514.8,48882.43,48458.38,48738.51,591.833932
2021-03-03 01:15,48738.51,48765.68,48527.06,48533.97,432.490867
2021-03-03 01:30,48531.75,48664.05,48531.75,48657.67,251.225682
2021-03-03 01:45,48657.67,48866.18,48615.25,48848.63,367.751709
2021-03-03 02:00,48848.63,49000.51,48738.14,48789.57,696.439826
2021-03-03 02:15,48789.58,48789.58,48554.54,48669.21,302.548791
2021-03-03 02:30,48669.21,48793.0,48620.23,48788.58,230.048136
2021-03-03 02:45,48788.04,48790.39,48528.92,48594.07,324.490665
2021-03-03 03:00,48594.06,48839.27,48589.97,48788.25,332.425521
2021-03-03 03:15,48788.25,48830.49,48600.0,48639.18,262.797726
2021-03-03 03:30,48639.18,48667.68,48522.25,48536.68,216.253542
2021-03-03 03:45,48536.61,48722.3,48494.53,48704.75,373.611332
2021-03-03 04:00,48704.75,49147.0,48653.09,49133.32,882.755098
2021-03-03 04:15,49133.32,49320.73,49040.11,49138.29,757.215752
2021-03-03 04:30,49138.3,49222.75,49096.08,49154.14,453.695209
2021-03-03 04:45,49154.15,49327.7,49059.37,49105.47,696.783302
2021-03-03 05:00,49105.47,49215.21,49052.61,49156.76,467.084894
2021-03-03 05:15,49156.77,49439.09,49112.77,49416.82,586.473771
2021-03-03 05:30,49416.13,49466.69,48884.31,48884.31,593.311772
2021-03-03 05:45,48887.89,49126.02,48837.0,49079.64,517.71682
2021-03-03 06:00,49078.59,49410.53,49078.59,49408.3,673.342506
2021-03-03 06:15,49405.62,49408.18,49178.24,49287.0,514.127053
2021-03-03 06:30,49287.0,49520.03,49287.0,49425.99,739.710298
2021-03-03 06:45,49425.99,49637.39,49425.0,49529.9,1031.600903
2021-03-03 07:00,49529.9,49652.95,49474.11,49484.85,510.436029
2021-03-03 07:15,49484.84,49900.0,49481.46,49744.42,1050.261269
2021-03-03 07:30,49744.42,49878.9,49666.66,49841.06,471.592571
2021-03-03 07:45,49836.47,49960.0,49657.6,49752.97,760.169649
2021-03-03 08:00,49752.97,50055.56,49752.97,50055.55,1184.138422
2021-03-03 08:15,50055.56,50736.84,50003.42,50655.34,2063.749193
2021-03-03 08:30,50655.35,50815.0,50550.48,50708.59,1053.584714
2021-03-03 08:45,50708.6,50998.0,50548.63,50909.41,1187.277017
2021-03-03 09:00,50909.4,51021.79,50720.0,50940.82,1355.002888
2021-03-03 09:15,50937.14,51440.85,50820.02,51395.51,1430.247883
2021-03-03 09:30,51395.52,51424.58,51026.34,51310.68,1146.416528
2021-03-03 09:45,51310.67,51495.0,51079.34,51445.31,1175.152204
2021-03-03 10:00,51445.31,51670.01,51300.0,51562.92,1346.008238
2021-03-03 10:15,51565.55,51594.09,51187.07,51405.14,1057.790127
2021-03-03 10:30,51407.71,51756.05,51401.0,51403.02,1136.152868
2021-03-03 10:45,51404.87,51656.59,51268.25,51414.19,980.086813
2021-03-03 11:00,51414.19,51777.0,51400.0,51723.55,1337.628894
2021-03-03 11:15,51721.03,51777.0,51537.77,51686.0,868.207694
2021-03-03 11:30,51686.01,51706.1,51155.33,51219.88,1236.588728
2021-03-03 11:45,51217.43,51688.11,51200.0,51666.33,948.920621
2021-03-03 12:00,51665.83,51689.0,51355.0,51383.7,843.445672
2021-03-03 12:15,51382.16,51750.87,51375.21,51624.77,887.294719
2021-03-03 12:30,51625.72,52265.75,51599.79,52194.91,2085.117823
2021-03-03 12:45,52194.91,52575.17,52069.1,52540.04,1898.552337
2021-03-03 13:00,52547.23,52640.0,51843.91,52022.0,1655.747264
2021-03-03 13:15,52021.99,52039.91,51600.0,51777.77,1462.591647
2021-03-03 13:30,51777.77,51987.41,51369.91,51410.48,1346.560465
2021-03-03 13:45,51410.2,51583.11,51188.31,51559.5,1293.703862
2021-03-03 14:00,51559.63,51564.15,50900.0,51017.51,1489.136287
2021-03-03 14:15,51017.52,51088.33,50726.0,50878.52,1778.451507
2021-03-03 14:30,50884.62,51250.0,50661.0,50740.01,2412.917533
2021-03-03 14:45,50740.01,50999.0,50651.0,50776.36,1388.644224
2021-03-03 15:00,50776.35,51155.0,50581.17,50627.73,1249.656068
2021-03-03 15:15,50627.74,50950.9,50581.17,50879.39,1279.921884
2021-03-03 15:30,50879.4,50884.85,50485.0,50485.0,1027.161673
2021-03-03 15:45,50485.0,50838.32,50481.0,50767.36,969.339091
2021-03-03 16:00,50767.35,51140.42,50750.02,51138.99,1511.04117
2021-03-03 16:15,51138.98,51444.89,50941.07,51425.96,1480.952668
2021-03-03 16:30,51421.9,51444.9,50964.0,51050.04,1370.123012
2021-03-03 16:45,51050.05,51284.92,51047.3,51077.0,622.007975
2021-03-03 17:00,51077.0,51449.84,51076.99,51414.54,656.338793
2021-03-03 17:15,51417.55,51432.29,51120.0,51169.98,691.338945
2021-03-03 17:30,51169.98,51170.0,50825.18,51061.62,787.513015
2021-03-03 17:45,51061.62,51444.0,50960.95,51307.78,561.524985
2021-03-03 18:00,51305.5,51600.0,51250.0,51472.62,802.662891
2021-03-03 18:15,51472.62,51570.0,51326.98,51412.01,567.678267
2021-03-03 18:30,51412.02,51511.52,51300.0,51352.84,396.599465
2021-03-03 18:45,51352.84,51404.81,51100.0,51233.11,551.563185
2021-03-03 19:00,51233.11,51257.29,50630.08,50795.69,884.027277
2021-03-03 19:15,50795.69,50795.69,50260.0,50493.59,1074.218107
2021-03-03 19:30,50494.99,50900.0,50357.15,50864.41,713.510449
2021-03-03 19:45,50862.75,51050.34,50750.0,50857.17,565.973099
2021-03-03 20:00,50857.17,51172.62,50684.22,50912.65,526.519249
2021-03-03 20:15,50912.64,51113.43,50832.82,50872.74,410.267515
2021-03-03 20:30,50872.74,51063.33,50837.48,50884.49,432.883747
2021-03-03 20:45,50883.01,50999.0,50431.37,50521.4,657.845141
2021-03-03 21:00,50523.93,50686.47,50364.64,50489.66,592.981391
2021-03-03 21:15,50482.44,50863.82,50400.02,50860.0,357.143978
2021-03-03 21:30,50859.99,51123.0,50764.86,51091.77,434.96732
2021-03-03 21:45,51091.77,51091.77,50827.44,50958.6,349.678297
2021-03-03 22:00,50956.1,51356.86,50658.68,51277.51,597.509023
2021-03-03 22:15,51271.64,51278.69,50843.65,51038.77,438.285817
2021-03-03 22:30,51039.18,51054.34,50598.0,50807.2,404.86241
2021-03-03 22:45,50807.73,50819.7,50500.0,50577.34,365.145955
2021-03-03 23:00,50577.33,50881.35,50424.2,50811.19,472.717197
2021-03-03 23:15,50808.16,51068.99,50790.71,50913.04,424.009993
2021-03-03 23:30,50912.34,50912.34,50538.03,50621.16,432.041518
2021-03-03 23:45,50624.09,50792.28,50301.5,50349.37,707.001104
2021-03-04 00:00,50349.37,50466.98,49850.81,50097.17,1921.892148
2021-03-04 00:15,50095.11,50565.28,50050.0,50516.28,757.318555
2021-03-04 00:30,50518.11,50727.27,50408.16,50725.62,465.039477
2021-03-04 00:45,50725.62,51147.05,50520.77,50894.48,785.430456
2021-03-04 01:00,50894.48,51428.25,50714.28,51392.78,879.501694
2021-03-04 01:15,51392.78,51617.44,51232.5,51540.01,1135.458273
2021-03-04 01:30,51540.01,51622.94,51434.0,51443.45,592.17205
2021-03-04 01:45,51447.93,51613.71,51309.25,51475.19,426.396806
2021-03-04 02:00,51475.14,51773.88,51355.74,51516.65,626.054379
2021-03-04 02:15,51516.65,51589.4,51277.19,51400.0,504.77859
2021-03-04 02:30,51400.01,51463.4,51112.0,51253.72,659.818327
2021-03-04 02:45,51253.72,51349.84,50790.55,50791.63,701.138316
2021-03-04 03:00,50792.02,51033.47,50772.7,50933.12,546.972272
2021-03-04 03:15,50933.12,50998.0,50211.68,50310.32,905.565864
2021-03-04 03:30,50310.32,50371.5,49755.11,49977.76,1622.935895
2021-03-04 03:45,49972.18,50154.3,49401.3,49574.89,1836.267289
2021-03-04 04:00,49574.89,49811.66,49338.54,49485.62,1085.085808
2021-03-04 04:15,49485.9,49765.33,49387.92,49645.12,1132.256726
2021-03-04 04:30,49645.12,49727.0,49269.64,49317.31,714.530235
2021-03-04 04:45,49319.41,49354.24,49010.1,49065.33,1055.597373
2021-03-04 05:00,49065.32,49383.29,49034.81,49321.35,778.855605
2021-03-04 05:15,49314.03,49358.33,49080.0,49182.86,562.305268
2021-03-04 05:30,49181.2,49642.85,49080.0,49530.04,877.935387
2021-03-04 05:45,49530.04,49698.43,49473.13,49661.35,624.927764
2021-03-04 06:00,49664.4,49870.0,49514.22,49615.06,718.541398
2021-03-04 06:15,49615.06,49781.12,49237.49,49662.26,848.859043
2021-03-04 06:30,49666.18,49669.99,49380.0,49512.46,549.964574
2021-03-04 06:45,49512.45,49560.0,49260.27,49393.07,527.80211
2021-03-04 07:00,49393.08,49683.34,49320.0,49680.67,750.722317
2021-03-04 07:15,49680.67,49816.0,49580.0,49673.1,579.053566
2021-03-04 07:30,49673.09,49730.66,49485.25,49659.99,445.372019
2021-03-04 07:45,49656.08,49739.99,49510.0,49696.49,458.891408
2021-03-04 08:00,49701.37,50624.49,49688.46,50454.03,1574.346536
2021-03-04 08:15,50454.02,50756.23,50300.0,50409.06,1156.304327
2021-03-04 08:30,50409.06,50534.67,50319.2,50431.68,575.855567
2021-03-04 08:45,50431.68,50434.09,50000.9,50221.61,765.94126
2021-03-04 09:00,50221.67,50225.0,49840.14,49860.98,507.519507
2021-03-04 09:15,49860.98,49922.74,48600.05,48697.36,2591.105165
2021-03-04 09:30,48697.36,49142.0,48524.86,48874.54,1489.278161
2021-03-04 09:45,48874.54,49100.0,48601.02,49069.98,1402.344418
2021-03-04 10:00,49069.99,49562.49,48747.46,48764.27,1509.977697
2021-03-04 10:15,48760.6,49133.49,48752.6,48998.59,549.871007
2021-03-04 10:30,48998.6,49322.97,48956.21,49290.48,559.565126
2021-03-04 10:45,49290.48,49366.14,49070.0,49219.42,539.787692
2021-03-04 11:00,49216.96,49436.25,49050.0,49248.23,632.851924
2021-03-04 11:15,49248.22,49300.0,48898.64,48998.33,525.380529
2021-03-04 11:30,49000.0,49499.0,48991.28,49405.08,766.116801
2021-03-04 11:45,49405.08,49467.85,49284.97,49323.32,438.468883
2021-03-04 12:00,49323.31,49572.41,49166.66,49493.99,723.725735
2021-03-04 12:15,49491.22,49764.92,49350.01,49421.57,755.709786
2021-03-04 12:30,49421.56,49449.75,49113.63,49376.78,583.650934
2021-03-04 12:45,49383.98,49449.75,49140.0,49355.84,485.448694
2021-03-04 13:00,49355.85,49371.53,48721.43,49097.93,1041.022636
2021-03-04 13:15,49097.84,49587.09,49090.22,49448.93,934.666515
2021-03-04 13:30,49448.93,49674.23,49239.0,49653.59,739.08736
2021-03-04 13:45,49653.6,49710.0,49457.63,49633.44,665.091426
2021-03-04 14:00,49633.44,49714.93,49336.59,49504.16,583.520953
2021-03-04 14:15,49504.15,49726.0,49488.48,49658.2,595.561975
2021-03-04 14:30,49658.21,50569.41,49531.21,49863.06,2204.451125
2021-03-04 14:45,49863.04,50056.82,49205.13,49422.53,1552.389796
2021-03-04 15:00,49422.53,49481.42,49005.0,49149.06,1236.087716
2021-03-04 15:15,49149.07,49323.98,48829.07,49295.35,1040.432552
2021-03-04 15:30,49289.08,49570.51,49217.0,49472.1,888.60806
2021-03-04 15:45,49472.1,49812.41,49326.75,49412.6,958.035085
2021-03-04 16:00,49412.6,49686.36,49300.01,49523.71,796.870193
2021-03-04 16:15,49521.23,49915.36,49383.73,49768.15,722.905339
2021-03-04 16:30,49768.13,50033.92,49599.99,49737.66,741.52976
2021-03-04 16:45,49737.67,49961.93,49610.5,49693.59,469.906027
2021-03-04 17:00,49694.6,49898.65,49122.44,49305.32,816.333258
2021-03-04 17:15,49305.33,49927.34,49240.71,49400.18,1044.165922
2021-03-04 17:30,49400.18,49432.75,48990.0,49213.22,1074.481256
2021-03-04 17:45,49213.21,49225.33,48319.36,48508.07,2005.791454
2021-03-04 18:00,48508.01,48666.66,48105.08,48174.77,1685.312198
2021-03-04 18:15,48171.34,48439.27,48088.0,48416.61,1115.017744
2021-03-04 18:30,48418.38,48449.89,48129.0,48129.0,717.921861
2021-03-04 18:45,48129.0,48199.42,47588.52,47600.01,2442.66175
2021-03-04 19:00,47600.0,48297.28,47596.29,48246.36,1248.238942
2021-03-04 19:15,48246.36,48346.91,48055.02,48121.25,674.968066
2021-03-04 19:30,48121.25,48247.74,47869.38,48240.68,746.56958
2021-03-04 19:45,48239.31,48394.04,47954.12,48000.36,1019.612765
2021-03-04 20:00,48000.37,48029.01,47500.0,47787.39,1347.95252
2021-03-04 20:15,47787.4,48112.1,47605.0,48004.43,715.322881
2021-03-04 20:30,48006.79,48216.87,47873.8,48125.11,480.588191
2021-03-04 20:45,48125.1,48270.99,47991.49,48221.0,514.767015
2021-03-04 21:00,48221.0,48248.55,47983.03,48084.8,438.211695
2021-03-04 21:15,48084.8,48434.68,48060.24,48370.03,361.612926
2021-03-04 21:30,48370.03,48424.34,48078.82,48111.91,470.47502
2021-03-04 21:45,48111.91,48181.1,47800.0,47955.77,701.518305
2021-03-04 22:00,47955.78,48251.89,47859.16,48203.34,422.192113
2021-03-04 22:15,48203.33,48204.8,47900.0,48163.2,285.761184
2021-03-04 22:30,48161.37,48270.0,48073.0,48240.56,295.568818
2021-03-04 22:45,48240.56,48350.0,48240.56,48249.99,342.996337
2021-03-04 23:00,48249.99,48299.24,48100.41,48115.28,455.107121
2021-03-04 23:15,48115.29,48651.06,48049.0,48513.2,803.63987
2021-03-04 23:30,48513.2,48710.94,48500.0,48500.01,673.513301
2021-03-04 23:45,48500.01,48566.41,48318.37,48374.09,368.557477
2021-03-05 00:00,48374.09,48376.2,47110.0,47296.27,1897.722919
